objid,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
587750860901254511,7243,40,2,115,1391,6,112.35149665,-13.96521204,16.286827,15.223455,15.167836,15.207342,15.184773,7.230454E-3,3.045364E-3,3.5033E-3,3.935897E-3,4.913971E-3
587750860901254520,7243,40,2,115,1400,6,112.35248932,-13.96547317,17.283764,15.806847,15.60629,15.569826,15.533397,0.012258,3.4063E-3,3.738911E-3,4.120246E-3,5.582877E-3
587750860901254500,7243,40,2,115,1380,6,112.35812628,-13.96742901,14.505297,13.897161,13.896814,13.956878,14.034987,3.763664E-3,2.785036E-3,3.283998E-3,3.702132E-3,3.699571E-3
587750860901254505,7243,40,2,115,1385,6,112.34750606,-13.96489638,15.739257,14.74027,14.673601,14.703908,14.723537,5.578775E-3,2.966787E-3,3.473904E-3,3.880113E-3,4.291977E-3
587750860901254512,7243,40,2,115,1392,6,112.35462399,-13.96759123,16.60681,15.320488,15.195343,15.209453,15.194077,8.110189E-3,3.140703E-3,3.586978E-3,4.009172E-3,4.877235E-3
587750860901254523,7243,40,2,115,1403,6,112.35162727,-13.96784356,17.47739,15.99718,15.812012,15.774598,15.733389,0.012581,3.428812E-3,3.807092E-3,4.193066E-3,5.939018E-3
587750860901254501,7243,40,2,115,1381,6,112.35913684,-13.96146242,14.823199,14.188818,14.17091,14.222466,14.293117,4.09236E-3,2.870033E-3,3.357554E-3,3.754495E-3,3.895039E-3
587750860901254502,7243,40,2,115,1382,6,112.34760347,-13.97260206,15.06363,14.317204,14.307455,14.374235,14.433526,4.408542E-3,2.908525E-3,3.42829E-3,3.808977E-3,4.026218E-3
587750860901254516,7243,40,2,115,1396,6,112.34502562,-13.96968326,16.536547,15.45891,15.38034,15.404954,15.410044,7.861268E-3,3.209155E-3,3.675809E-3,4.046996E-3,5.252288E-3
587750860901254519,7243,40,2,115,1399,3,112.34424654,-13.97135502,16.900267,15.477002,15.317795,15.315066,15.204089,9.712238E-3,3.040146E-3,3.370731E-3,3.73896E-3,4.923996E-3
587750860901257180,7243,40,2,115,4060,6,112.34587133,-13.96003657,26.855858,22.282236,20.999268,20.309414,19.968084,0.474805,0.117926,0.053902,0.038078,0.11451
587750860901257181,7243,40,2,115,4061,6,112.34486981,-13.96047755,25.086525,22.299423,21.406357,20.738091,20.468449,1.736989,0.119861,0.075886,0.054672,0.17691
587750860901257182,7243,40,2,115,4062,6,112.34600087,-13.95901939,26.62273,26.613815,22.214258,21.481546,20.912867,0.589282,0.351514,0.152865,0.103888,0.259567
587750860901257717,7243,40,2,115,4597,6,112.34402903,-13.96202125,23.764915,23.527199,22.651712,21.154568,20.676889,1.416336,0.338365,0.223222,0.078181,0.211948
587750860901254506,7243,40,2,115,1386,6,112.35482947,-13.97514544,16.893011,15.484565,14.922799,14.697187,14.560147,9.325965E-3,3.228066E-3,3.529168E-3,3.871398E-3,4.116997E-3
587750860901254509,7243,40,2,115,1389,6,112.35741503,-13.97625759,16.034731,15.126538,15.070532,15.110927,15.13774,6.288092E-3,3.054001E-3,3.496612E-3,3.915295E-3,4.772479E-3
587750860901254518,7243,40,2,115,1398,6,112.35635322,-13.95832758,17.256714,15.87571,15.557199,15.455974,15.424005,0.011092,3.300487E-3,3.633703E-3,3.99879E-3,5.264123E-3
587750860901254522,7243,40,2,115,1402,6,112.34463461,-13.97264003,17.378016,15.957589,15.766624,15.756566,15.665316,0.012298,3.437854E-3,3.796188E-3,4.187018E-3,5.848527E-3
587750860901254524,7243,40,2,115,1404,6,112.35377351,-13.97720968,17.803501,16.283794,15.928891,15.804058,15.684822,0.015116,3.635169E-3,3.889338E-3,4.209447E-3,5.838033E-3
587750860901254621,7243,40,2,115,1501,6,112.34274642,-13.95779973,18.175442,16.729906,16.545937,16.504976,16.444344,0.018804,4.009428E-3,4.366462E-3,4.726043E-3,8.330514E-3
587750860901254631,7243,40,2,115,1511,6,112.35312599,-13.95451207,22.350666,21.716375,20.533478,19.793982,19.295223,0.463812,0.072985,0.036732,0.025484,0.064547
587750860901254652,7243,40,2,115,1532,6,112.33957273,-13.96541192,17.093668,15.66819,15.507404,15.475182,15.428948,0.010263,3.259488E-3,3.700872E-3,4.037378E-3,5.295634E-3
587750860901254653,7243,40,2,115,1533,6,112.34150283,-13.96676563,20.548567,19.02939,18.32766,18.001526,17.839556,0.100585,0.010633,8.397037E-3,7.894828E-3,0.020239
587750860901254654,7243,40,2,115,1534,6,112.33951855,-13.96719329,21.970295,19.728981,18.852741,18.446829,18.197878,0.334214,0.016451,0.01126,0.010037,0.026342
587750860901254722,7243,40,2,115,1602,6,112.34056452,-13.96096199,19.475079,18.016903,17.065645,16.946421,17.762629,0.049352,7.343701E-3,5.050919E-3,5.283239E-3,0.021231
587750860901254723,7243,40,2,115,1603,6,112.34157465,-13.96111135,24.60004,21.299084,20.3172,20.001709,19.981327,1.920726,0.061965,0.034091,0.030098,0.11676
587750860901254724,7243,40,2,115,1604,6,112.34247735,-13.96196817,26.28352,24.892193,21.936348,21.098253,20.521049,0.78797,0.738284,0.119307,0.074473,0.184857
587750860901254725,7243,40,2,115,1605,6,112.34119758,-13.96244084,25.69261,25.917053,22.61095,21.280577,20.744062,1.251169,0.578371,0.214447,0.087243,0.224834
587750860901256847,7243,40,2,115,3727,6,112.34640431,-13.95541333,23.855869,21.42062,20.068954,19.483784,19.016666,1.486982,0.056878,0.025616,0.020042,0.050454
587750860901257183,7243,40,2,115,4063,6,112.34410435,-13.96056596,23.456104,25.955332,22.672625,21.809578,21.598127,1.136204,0.568345,0.227346,0.138351,0.45007
587750860901254504,7243,40,2,115,1384,6,112.36309865,-13.97195864,15.433306,14.602379,14.569222,14.626745,14.666285,4.96096E-3,2.879755E-3,3.370302E-3,3.796477E-3,4.190761E-3
587750860901254508,7243,40,2,115,1388,6,112.33984277,-13.970889,17.863058,15.998448,15.133025,14.768476,14.528802,0.015742,3.367629E-3,3.421618E-3,3.645796E-3,4.011359E-3
587750860901254515,7243,40,2,115,1395,3,112.34758891,-13.97904795,16.302019,15.128946,14.957038,14.932524,14.826355,7.281754E-3,2.755033E-3,3.002454E-3,3.197738E-3,4.191625E-3
587750860901254618,7243,40,2,115,1498,6,112.34261482,-13.95432221,16.484936,15.025068,14.852724,14.831123,14.824765,7.653768E-3,3.060881E-3,3.534905E-3,3.892502E-3,4.414075E-3
587750860901254622,7243,40,2,115,1502,6,112.34125082,-13.95621447,19.292183,17.811697,17.194151,16.916477,16.741776,0.03873,5.815658E-3,5.232878E-3,5.202358E-3,9.826835E-3
587750860901254626,7243,40,2,115,1506,6,112.34516593,-13.95293267,24.653305,20.945253,19.345783,18.368055,17.871943,1.905753,0.039035,0.015392,9.675425E-3,0.020749
587750860901254627,7243,40,2,115,1507,6,112.35183244,-13.95385203,24.578924,21.156124,19.68154,19.034599,18.706251,1.882453,0.045826,0.019185,0.014544,0.039182
587750860901254628,7243,40,2,115,1508,3,112.34700555,-13.95202705,21.066267,19.381157,18.704035,18.358564,18.06271,0.205392,0.015562,0.012493,0.011687,0.031991
587750860901254629,7243,40,2,115,1509,6,112.35162479,-13.95268948,23.023512,20.655905,19.612719,19.120514,18.779943,0.816045,0.031156,0.018315,0.015473,0.041725
587750860901254630,7243,40,2,115,1510,6,112.33970486,-13.95757622,23.887514,21.095457,20.182121,19.774151,19.392166,1.511125,0.043594,0.027715,0.024911,0.069532
587750860901254632,7243,40,2,115,1512,6,112.34061762,-13.95566146,23.724648,22.301598,20.895496,20.031221,19.519644,1.36855,0.132799,0.051251,0.031251,0.078226
587750860901254634,7243,40,2,115,1514,6,112.34927258,-13.95226901,24.837257,23.718225,21.365322,20.537458,20.109137,1.871808,0.386515,0.072565,0.04641,0.129291
587750860901254635,7243,40,2,115,1515,6,112.34241529,-13.95583109,25.406,24.398075,22.687817,20.957727,19.946985,1.492558,0.625113,0.229459,0.066549,0.112612
587750860901254636,7243,40,2,115,1516,6,112.35030453,-13.95313893,25.141972,23.37401,21.532225,20.845081,20.149616,1.696649,0.296152,0.083582,0.060051,0.134104
587750860901254640,7243,40,2,115,1520,6,112.33897131,-13.95864786,23.577629,23.871704,23.11879,21.537771,20.847584,1.259566,0.436163,0.328541,0.109404,0.245144
587750860901254641,7243,40,2,115,1521,6,112.35055014,-13.95200147,26.676731,26.032236,23.77179,21.609293,21.027122,0.552851,0.534755,0.536909,0.116491,0.28568
587750860901254721,7243,40,2,115,1601,6,112.34012953,-13.9609857,18.512014,16.948425,16.836624,16.691967,16.414026,0.023029,4.249323E-3,4.845873E-3,5.024693E-3,8.030395E-3
587750860901254901,7243,40,2,115,1781,6,112.35751537,-13.95217256,22.138548,19.5562,19.376959,18.783175,18.707117,0.393331,0.01771,0.018509,0.013516,0.042144
587750860901254902,7243,40,2,115,1782,6,112.35586945,-13.95408141,22.695669,20.65843,19.481133,18.995663,18.714848,0.625224,0.031142,0.016799,0.014038,0.039522
587750860901254903,7243,40,2,115,1783,6,112.35476241,-13.95287383,22.166212,20.398214,19.657375,19.255739,19.09721,0.393645,0.025623,0.019041,0.016764,0.054057
587750860901254904,7243,40,2,115,1784,6,112.35606998,-13.95175952,22.990046,25.050322,24.553314,21.84742,21.495462,0.80342,0.740373,0.785752,0.141888,0.413975
587750860901254906,7243,40,2,115,1786,6,112.36571007,-13.96538445,18.649107,17.057539,16.75666,16.65633,16.598833,0.030541,4.467995E-3,4.64508E-3,4.928365E-3,9.168846E-3
587750860901254909,7243,40,2,115,1789,6,112.36472532,-13.9593093,17.260395,15.95654,15.770335,15.730285,15.660662,0.01123,3.419325E-3,3.799926E-3,4.187731E-3,5.780901E-3
587750860901254910,7243,40,2,115,1790,6,112.36266815,-13.9590297,18.109613,16.645878,16.478931,16.442951,16.392809,0.018051,3.97327E-3,4.298742E-3,4.667586E-3,8.105912E-3
587750860901254914,7243,40,2,115,1794,6,112.36529062,-13.96044784,25.679474,21.511194,20.164467,19.569269,19.457747,1.257939,0.080968,0.03004,0.021344,0.074207
587750860901254916,7243,40,2,115,1796,6,112.3663494,-13.96151545,25.802591,23.292234,21.367054,20.530308,19.901741,1.167827,0.28116,0.075189,0.045715,0.109035
587750860901254918,7243,40,2,115,1798,6,112.36221092,-13.95765497,23.345636,24.518778,23.434235,21.906776,21.608515,1.060686,0.651775,0.433071,0.148577,0.451269
587750860901256136,7243,40,2,115,3016,6,112.33694159,-13.96209133,25.666483,25.025553,22.072376,21.349689,20.772745,1.278528,0.747104,0.133728,0.092705,0.232504
587750860901257512,7243,40,2,115,4392,6,112.34995979,-13.97840317,24.211555,23.387615,21.490698,20.535471,20.212236,1.952639,0.341572,0.094105,0.052762,0.160589
587750860901257513,7243,40,2,115,4393,6,112.35096384,-13.97874045,26.167044,24.190044,21.929401,20.726995,19.902555,0.877247,0.569856,0.124765,0.055772,0.11085
587750860901257514,7243,40,2,115,4394,6,112.35188288,-13.97888393,26.437067,25.754656,23.656286,21.80477,22.306837,0.691763,0.649518,0.520964,0.139504,0.687854
587750860901257546,7243,40,2,115,4426,6,112.35948156,-13.955895,26.777819,23.789328,22.235662,21.135563,20.587811,0.511073,0.412829,0.156331,0.076047,0.196294
587750860901254503,7243,40,2,115,1383,6,112.3318518,-13.97165653,15.577422,14.627366,14.554754,14.579943,14.598069,5.239061E-3,2.937754E-3,3.39793E-3,3.754826E-3,4.146382E-3
587750860901254507,7243,40,2,115,1387,6,112.36519708,-13.97663528,16.72337,15.42235,15.004877,14.85387,14.785299,8.572731E-3,3.181254E-3,3.531749E-3,3.911634E-3,4.339782E-3
587750860901254510,7243,40,2,115,1390,6,112.3612203,-13.98354919,17.545082,15.860623,15.195856,14.96164,14.84696,0.013049,3.386325E-3,3.61203E-3,3.945149E-3,4.406188E-3
587750860901254513,7243,40,2,115,1393,6,112.33295453,-13.97420124,17.080387,15.813897,15.423104,15.298803,15.237783,0.010211,3.347212E-3,3.654579E-3,3.988747E-3,4.951196E-3
587750860901254514,7243,40,2,115,1394,6,112.35671139,-13.98317535,16.4561,15.373308,15.303288,15.331343,15.337977,7.549024E-3,3.137029E-3,3.640014E-3,4.023027E-3,5.113272E-3
587750860901254517,7243,40,2,115,1397,6,112.33404069,-13.96692594,17.039303,15.61474,15.398993,15.339721,15.282739,0.010072,3.159123E-3,3.464908E-3,3.710656E-3,4.942396E-3
587750860901254521,7243,40,2,115,1401,6,112.35868607,-13.98163376,20.723408,17.869852,16.392296,15.660627,15.222432,0.115543,5.978215E-3,4.237649E-3,4.161051E-3,4.924817E-3
587750860901254540,7243,40,2,115,1420,6,112.34694125,-13.98530573,21.840502,20.258362,19.431074,19.116007,18.820993,0.297444,0.02374,0.016404,0.015466,0.0432
587750860901254542,7243,40,2,115,1422,6,112.34493555,-13.98206392,25.33536,21.522488,20.07583,19.456129,19.049501,1.544288,0.063032,0.026041,0.019569,0.05174
587750860901254545,7243,40,2,115,1425,6,112.34483214,-13.98486301,25.309074,23.84733,21.234846,20.542576,20.129801,1.557621,0.438032,0.066077,0.046347,0.130537
587750860901254549,7243,40,2,115,1429,6,112.34275664,-13.98426208,23.450645,23.472277,21.861805,21.291958,20.687038,1.132989,0.328003,0.113275,0.088025,0.212124
587750860901254550,7243,40,2,115,1430,6,112.34565766,-13.9844199,24.088514,26.246819,22.750298,21.402414,20.493446,1.645215,0.473063,0.244526,0.097034,0.179957
587750860901254551,7243,40,2,115,1431,6,112.34395396,-13.9828066,25.666498,24.819061,22.908598,21.573162,21.264345,1.257841,0.74011,0.280871,0.112892,0.345846
587750860901254552,7243,40,2,115,1432,6,112.34652204,-13.98180102,25.367916,25.607758,22.888762,21.835583,21.908894,1.516636,0.691658,0.276585,0.142048,0.550561
587750860901254576,7243,40,2,115,1456,6,112.33802784,-13.97934161,18.977137,17.647335,17.110458,16.880989,16.767765,0.031005,5.435419E-3,5.072279E-3,5.136917E-3,9.918038E-3
587750860901254577,7243,40,2,115,1457,6,112.34015221,-13.98125387,22.805874,20.223381,19.341181,18.973988,18.659016,0.686425,0.023224,0.015513,0.014046,0.038003
587750860901254578,7243,40,2,115,1458,6,112.33832831,-13.98122093,26.49692,25.590357,23.679577,21.008677,19.862299,0.641137,0.687391,0.517744,0.069024,0.103733
587750860901254623,7243,40,2,115,1503,6,112.33774207,-13.95726194,20.137577,18.564989,17.827141,17.506115,17.263775,0.072778,8.223245E-3,6.644824E-3,6.351969E-3,0.013495
587750860901254624,7243,40,2,115,1504,6,112.34904498,-13.95101312,20.10384,18.565901,17.78092,17.418116,17.20005,0.070311,8.234562E-3,6.507823E-3,6.146485E-3,0.013004
587750860901254625,7243,40,2,115,1505,6,112.33902901,-13.9549718,20.434338,18.754925,18.094303,17.800482,17.507256,0.091814,9.086702E-3,7.505309E-3,7.216856E-3,0.015982
587750860901254633,7243,40,2,115,1513,6,112.33730193,-13.9550222,25.847515,21.702568,20.366659,19.832598,19.349146,1.202041,0.076483,0.034582,0.028298,0.072665
587750860901254637,7243,40,2,115,1517,6,112.33799333,-13.95827808,25.434317,25.091581,22.874752,21.494587,20.686792,1.474989,0.742457,0.267288,0.105428,0.213717
587750860901254638,7243,40,2,115,1518,6,112.34544661,-13.95197868,22.237778,24.662493,22.658384,21.399656,20.479101,0.418286,0.68194,0.22262,0.09761,0.178403
587750860901254897,7243,40,2,115,1777,6,112.35728566,-13.95111568,18.441801,16.896557,16.465027,16.286707,16.162827,0.022139,4.227564E-3,4.293412E-3,4.507057E-3,7.225256E-3
587750860901254898,7243,40,2,115,1778,6,112.35913574,-13.95232777,19.004307,17.360909,17.0236,16.89908,16.850805,0.032058,4.962569E-3,5.003631E-3,5.231385E-3,0.010586
587750860901254899,7243,40,2,115,1779,6,112.35810437,-13.95234718,19.206667,17.918953,17.232712,16.975159,16.810083,0.037305,6.349002E-3,5.39875E-3,5.291582E-3,0.010388
587750860901254900,7243,40,2,115,1780,6,112.36062021,-13.95170524,19.949316,18.410374,17.85565,17.599199,17.438925,0.062168,7.632778E-3,6.687822E-3,6.563034E-3,0.015186
587750860901254911,7243,40,2,115,1791,6,112.36818422,-13.95806933,20.802013,18.993053,18.223021,17.912701,17.710285,0.12367,0.010389,8.017238E-3,7.520135E-3,0.018299
587750860901254912,7243,40,2,115,1792,6,112.36705114,-13.95794337,26.380842,21.533255,19.946249,19.413622,19.027256,0.737162,0.063183,0.02415,0.018995,0.051736
587750860901254913,7243,40,2,115,1793,6,112.36759674,-13.96056732,22.723227,20.594662,19.804224,19.409599,19.298906,0.643163,0.029862,0.021387,0.018701,0.064239
587750860901254915,7243,40,2,115,1795,6,112.36948301,-13.95653027,23.09527,22.39908,20.659151,19.799665,19.305588,0.869838,0.129698,0.041165,0.024959,0.064542
587750860901254917,7243,40,2,115,1797,6,112.37020775,-13.95817879,25.17079,22.649736,21.586163,21.173552,20.986984,1.683906,0.162138,0.091136,0.079647,0.282388
587750860901254974,7243,40,2,115,1854,6,112.36574902,-13.95470929,18.80312,17.238401,16.891077,16.733809,16.609188,0.028072,4.821356E-3,4.759897E-3,4.971902E-3,9.479055E-3
587750860901256132,7243,40,2,115,3012,6,112.33508036,-13.96069447,19.269945,17.749292,17.127377,16.879444,16.710098,0.038193,5.660011E-3,5.106898E-3,5.130873E-3,9.613227E-3
587750860901256133,7243,40,2,115,3013,6,112.3365552,-13.96121003,23.404152,20.747108,19.22818,18.097507,17.462355,1.089975,0.033565,0.014169,8.288015E-3,0.015378
587750860901256134,7243,40,2,115,3014,6,112.33400036,-13.95983946,24.177261,20.69471,19.126022,18.053078,17.449488,1.715929,0.032103,0.013295,8.11051E-3,0.015313
587750860901256137,7243,40,2,115,3017,6,112.33260954,-13.95930546,26.305113,26.28322,24.093405,21.646858,20.528795,0.766639,0.451011,0.655457,0.120207,0.185924
587750860901256277,7243,40,2,115,3157,6,112.34439143,-13.94838971,22.547966,20.458597,19.359774,18.91626,18.545172,0.565888,0.027223,0.015743,0.013657,0.035317
587750860901256278,7243,40,2,115,3158,6,112.34142602,-13.95086195,21.524994,20.396553,19.685894,19.352922,19.141571,0.2285,0.025669,0.019475,0.018315,0.056869
587750860901256279,7243,40,2,115,3159,6,112.34351445,-13.95009952,23.168036,21.308874,20.174583,19.653692,19.574171,0.918015,0.051515,0.027917,0.022852,0.081734
587750860901256280,7243,40,2,115,3160,6,112.3436295,-13.94953471,24.446583,22.358585,20.682793,19.926725,19.502151,1.888405,0.12762,0.042143,0.02836,0.077113
587750860901256281,7243,40,2,115,3161,6,112.34228586,-13.94859202,25.300331,24.180862,21.205893,20.31329,19.860804,1.584002,0.535286,0.063947,0.03847,0.104265
587750860901256346,7243,40,2,115,3226,6,112.34811104,-13.94749238,20.711866,19.233549,18.510675,18.203135,18.039646,0.114021,0.012096,9.415124E-3,8.959947E-3,0.024035
587750860901256371,7243,40,2,115,3251,6,112.35325621,-13.94796801,20.15641,18.746872,18.106308,17.808332,17.652407,0.073335,9.067313E-3,7.558735E-3,7.213413E-3,0.017527
587750860901256372,7243,40,2,115,3252,6,112.3535458,-13.94854614,22.521116,20.331882,19.738411,19.322023,19.369347,0.54369,0.025996,0.021846,0.018517,0.069856
587750860901256373,7243,40,2,115,3253,6,112.35500036,-13.946827,24.701052,22.173754,21.124353,20.763437,20.899536,1.965537,0.108944,0.061851,0.058122,0.26698
587750860901256374,7243,40,2,115,3254,6,112.35305435,-13.95026897,25.164865,24.855089,22.315575,21.339016,20.527781,1.705742,0.721292,0.165911,0.091021,0.186002
587750860901256375,7243,40,2,115,3255,6,112.35275489,-13.94946161,23.741938,23.048862,21.982183,21.725311,22.090048,1.390483,0.223248,0.124191,0.127715,0.61522
587750860901256713,7243,40,2,115,3593,6,112.35196392,-13.98325292,24.27305,20.670784,19.023848,18.165499,17.658068,1.774916,0.032103,0.012611,8.560214E-3,0.017595
587750860901256714,7243,40,2,115,3594,6,112.35212269,-13.98501405,25.871456,23.366922,21.188831,20.325991,19.941742,1.091892,0.301134,0.06389,0.038369,0.111033
587750860901256715,7243,40,2,115,3595,6,112.35291017,-13.98606455,23.440542,22.289051,20.913883,20.355272,20.214287,1.125018,0.119875,0.050738,0.039268,0.140404
587750860901256716,7243,40,2,115,3596,6,112.35124091,-13.98363747,24.967953,25.269531,21.633411,20.91836,20.589376,1.797727,0.755549,0.093843,0.063475,0.195609
587750860901256868,7243,40,2,115,3748,6,112.35818895,-13.94835753,23.547695,22.132101,20.422729,19.725609,19.207325,1.228961,0.102502,0.033951,0.024332,0.059927
587750860901257160,7243,40,2,115,4040,6,112.33570015,-13.96366324,26.76001,21.799667,20.470438,19.867729,19.343327,0.52564,0.079178,0.035558,0.027487,0.068292
587750860901257502,7243,40,2,115,4382,6,112.33489717,-13.95691203,25.566658,25.547409,22.194098,21.391167,20.831684,1.350676,0.685508,0.148792,0.096226,0.240931
587750860901257510,7243,40,2,115,4390,6,112.35405093,-13.98469724,25.278522,23.659748,21.549185,20.550104,20.023592,1.592918,0.380605,0.087217,0.046291,0.119196
587750860901257543,7243,40,2,115,4423,6,112.35063883,-13.94812202,24.844505,24.301441,22.398186,21.841223,21.107576,1.85709,0.574648,0.17859,0.141715,0.304323
587750860901257559,7243,40,2,115,4439,6,112.36820462,-13.96371141,25.331915,23.759899,21.893145,20.486217,19.677515,1.551081,0.408568,0.118344,0.043625,0.088954
587750860901257566,7243,40,2,115,4446,6,112.36986983,-13.96210852,24.807541,23.046913,21.409395,20.703192,20.344124,1.8747,0.227491,0.078054,0.052447,0.159565
587750860901257567,7243,40,2,115,4447,6,112.37021518,-13.9610079,23.492384,23.980175,21.539557,20.937654,20.183641,1.1766,0.479145,0.087201,0.063831,0.138248
587750860901257568,7243,40,2,115,4448,6,112.36980618,-13.95949139,23.548544,26.299969,22.717333,21.708384,20.717716,1.219745,0.445791,0.242304,0.124371,0.219683
587750860901257709,7243,40,2,115,4589,6,112.34847717,-13.98309469,25.189571,27.100889,24.529613,21.895433,20.960503,1.657409,0.232388,0.798054,0.149037,0.268186
587750860901257727,7243,40,2,115,4607,6,112.36726638,-13.97901024,25.781282,25.970457,22.615253,21.380322,21.111547,1.181567,0.573286,0.22168,0.093641,0.304897
587750860901257731,7243,40,2,115,4611,3,112.36789098,-13.97470152,26.479637,25.46315,22.436522,21.355776,21.848351,0.753442,0.834235,0.225266,0.111431,0.628759
587750860901254281,7243,40,2,115,1161,6,112.34456364,-13.99112996,17.874718,16.0945,15.334768,15.049049,14.887956,0.015627,3.524565E-3,3.644345E-3,3.961672E-3,4.461378E-3
587750860901254290,7243,40,2,115,1170,6,112.34243505,-13.99155128,22.498575,19.058258,17.748886,17.232599,16.907583,0.513504,0.010914,6.445883E-3,5.737642E-3,0.010722
587750860901254292,7243,40,2,115,1172,3,112.33588916,-13.98776158,19.637316,18.150068,17.504057,17.234163,17.063366,0.053035,6.89671E-3,5.797719E-3,5.6349E-3,0.012658
587750860901254417,7243,40,2,115,1297,6,112.32959795,-13.98115746,18.496975,16.632128,15.881017,15.640049,15.500329,0.022818,3.940422E-3,3.849817E-3,4.101054E-3,5.439666E-3
587750860901254418,7243,40,2,115,1298,6,112.32999229,-13.98295047,23.077948,21.294779,20.273102,19.817694,19.478003,0.851196,0.052452,0.030621,0.026209,0.075444
587750860901254419,7243,40,2,115,1299,6,112.33275405,-13.98116412,24.764256,22.930422,21.279543,20.711653,20.169495,1.852325,0.206472,0.068142,0.05371,0.135568
587750860901254421,7243,40,2,115,1301,6,112.33118107,-13.98180517,23.845243,23.819332,22.345232,21.339828,20.513372,1.456085,0.425479,0.170949,0.092313,0.182769
587750860901254422,7243,40,2,115,1302,6,112.32839729,-13.97893967,26.317411,24.894512,22.840311,21.406309,20.554287,0.740351,0.742654,0.261809,0.097927,0.189947
587750860901254423,7243,40,2,115,1303,6,112.32937261,-13.97963366,23.106237,25.210072,23.311052,21.549593,20.926044,0.869787,0.752921,0.387095,0.110866,0.260994
587750860901254535,7243,40,2,115,1415,6,112.33971563,-13.98479218,18.318031,16.809978,16.183506,15.960771,15.846422,0.020336,4.117827E-3,4.07196E-3,4.276398E-3,6.213881E-3
587750860901254536,7243,40,2,115,1416,6,112.34185471,-13.98708961,18.382238,16.8309,16.598995,16.545061,16.48037,0.021187,4.125921E-3,4.391319E-3,4.765542E-3,8.471866E-3
587750860901254537,7243,40,2,115,1417,6,112.3432479,-13.98641805,22.794296,19.583401,18.033293,16.705151,15.975941,0.666408,0.015346,7.466665E-3,4.971688E-3,6.608646E-3
587750860901254538,7243,40,2,115,1418,6,112.3441243,-13.98591348,19.740295,18.215376,17.620056,17.330534,17.162045,0.053456,6.980084E-3,6.094568E-3,6.001745E-3,0.012913
587750860901254539,7243,40,2,115,1419,6,112.34122261,-13.98532011,20.129183,18.588646,17.887495,17.58633,17.380413,0.071505,8.42545E-3,6.847987E-3,6.546637E-3,0.014534
587750860901254541,7243,40,2,115,1421,6,112.34675758,-13.98645148,24.798212,20.914066,19.924448,19.521643,19.267546,1.853434,0.038547,0.023135,0.020514,0.062039
587750860901254543,7243,40,2,115,1423,6,112.3376309,-13.98359739,22.994247,21.485191,20.34832,19.907553,19.683552,0.795065,0.060916,0.032143,0.027647,0.088885
587750860901254544,7243,40,2,115,1424,6,112.3395811,-13.98712802,25.469944,22.05448,20.570059,19.91003,19.673347,1.440384,0.097883,0.038104,0.027581,0.087974
587750860901254546,7243,40,2,115,1426,6,112.34037947,-13.98627127,23.000105,22.131983,21.000341,20.522867,19.97238,0.800442,0.105265,0.054487,0.045705,0.113984
587750860901254547,7243,40,2,115,1427,6,112.33955091,-13.98823366,26.12916,24.401615,21.624619,20.555687,19.808681,0.887398,0.630151,0.092082,0.046811,0.098906
587750860901254548,7243,40,2,115,1428,6,112.33866701,-13.98939165,25.876575,26.152199,22.52009,21.218073,20.545074,1.084816,0.507467,0.200264,0.082608,0.187646
587750860901254555,7243,40,2,115,1435,6,112.32794204,-13.96376048,18.268366,16.865093,16.261719,16.005686,15.848602,0.019905,4.163835E-3,4.068112E-3,4.204183E-3,6.227721E-3
587750860901254556,7243,40,2,115,1436,6,112.33111542,-13.96152083,21.227524,19.449118,18.624842,18.303276,18.106365,0.174394,0.013606,9.829502E-3,9.254363E-3,0.024489
587750860901254557,7243,40,2,115,1437,6,112.32833681,-13.96454112,24.953711,24.803038,20.337606,19.265959,18.944212,1.836019,0.752094,0.043316,0.020324,0.05312
587750860901254558,7243,40,2,115,1438,6,112.32911038,-13.96168956,21.788033,20.913816,20.066246,19.719416,19.413177,0.281577,0.037956,0.025579,0.024109,0.071173
587750860901254559,7243,40,2,115,1439,6,112.3273982,-13.96583789,24.411636,21.589941,20.424967,19.904892,19.602543,1.846929,0.065569,0.033642,0.027847,0.083792
587750860901254560,7243,40,2,115,1440,6,112.32897667,-13.96384904,24.449823,24.301193,22.155516,20.504663,20.696396,1.841053,0.586467,0.147075,0.046532,0.217524
587750860901254561,7243,40,2,115,1441,6,112.32875768,-13.9654782,25.591249,23.492668,22.238297,21.831408,21.611984,1.329462,0.325513,0.154287,0.142312,0.453255
587750860901254612,7243,40,2,115,1492,6,112.3507118,-13.99070582,18.012293,16.602533,16.039148,15.816494,15.684307,0.016894,3.886968E-3,3.951062E-3,4.222091E-3,5.804642E-3
587750860901254613,7243,40,2,115,1493,6,112.35239214,-13.99133481,24.040459,23.309523,21.877253,21.26203,21.677212,1.621028,0.286567,0.114986,0.084973,0.470437
587750860901254614,7243,40,2,115,1494,6,112.34935357,-13.98903702,26.007113,26.035124,22.85276,21.372791,20.779255,1.032391,0.578787,0.286999,0.101189,0.249191
587750860901254617,7243,40,2,115,1497,6,112.33495899,-13.95416927,16.932259,15.413205,14.768744,14.535625,14.41984,9.492481E-3,3.210175E-3,3.526088E-3,3.809129E-3,4.024686E-3
